invert_aug,seed,map50,map50_95
True,0,0.7135261759146231,0.32222562567705565
True,1,0.6157240004134468,0.2724691721229867
True,2,0.5406458899865555,0.2330892960207374
False,0,0.6766929958291494,0.312716913728049
False,1,0.6322031592931675,0.306564858969563
False,2,0.48947497949568897,0.2103466628146185
