train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.7,10,none,-,0.656934306569343,0.8108108108108109,0.7258064516129032,nan,nan
0.7,10,abs,0.7,0.8888888888888888,0.7927927927927928,0.8380952380952381,0.28187759952465835,0.3142574215271698
0.7,10,abs,1,0.8090909090909091,0.8018018018018018,0.8054298642533936,0.36238332971565007,0.4355323850244089
0.7,11,none,-,0.6929824561403509,0.797979797979798,0.7417840375586854,nan,nan
0.7,11,abs,0.7,0.8,0.7676767676767676,0.7835051546391752,0.3376943964453221,0.38107510034672953
0.7,11,abs,1,0.6842105263157895,0.7878787878787878,0.732394366197183,0.2738878652276915,0.2872418548183821
0.7,12,none,-,0.7758620689655172,0.8411214953271028,0.8071748878923767,nan,nan
0.7,12,abs,0.7,0.7272727272727273,0.822429906542056,0.7719298245614035,0.3928496977277465,0.48467171910168555
0.7,12,abs,1,0.7338709677419355,0.8504672897196262,0.7878787878787878,0.4059896657175999,0.4971680860082317
0.7,13,none,-,0.6642335766423357,0.7777777777777778,0.7165354330708661,nan,nan
0.7,13,abs,0.7,0.7203389830508474,0.7264957264957265,0.7234042553191489,0.3211399868967023,0.39804840029564975
0.7,13,abs,1,0.8484848484848485,0.717948717948718,0.7777777777777778,0.29577464788732394,0.3656860458748368
0.7,14,none,-,0.7375886524822695,0.9043478260869565,0.8125,nan,nan
0.7,14,abs,0.7,0.7633587786259542,0.8695652173913043,0.8130081300813008,0.3891231028667791,0.5991140982903842
0.7,14,abs,1,0.8421052631578947,0.8347826086956521,0.8384279475982531,0.4134213848693794,0.5494453475882953
0.7,15,none,-,0.6394557823129252,0.8703703703703703,0.7372549019607842,nan,nan
0.7,15,abs,0.7,0.7165354330708661,0.8425925925925926,0.774468085106383,0.41374685666387256,0.6244029102412781
0.7,15,abs,1,0.8380952380952381,0.8148148148148148,0.8262910798122066,0.40015816528272047,0.5260005306493416
0.7,16,none,-,0.5131578947368421,0.8297872340425532,0.6341463414634146,nan,nan
0.7,16,abs,0.7,0.7090909090909091,0.8297872340425532,0.764705882352941,0.31094127111826225,0.3425241520241331
0.7,16,abs,1,0.6923076923076923,0.8617021276595744,0.7677725118483413,0.3680288162961123,0.4391877494250563
0.7,17,none,-,0.6692307692307692,0.7909090909090909,0.725,nan,nan
0.7,17,abs,0.7,0.8636363636363636,0.8636363636363636,0.8636363636363636,0.4253246753246753,0.5477699125154145
0.7,17,abs,1,0.7424242424242424,0.8909090909090909,0.8099173553719009,0.43508967568069884,0.5980659442878252
0.7,18,none,-,0.6209150326797386,0.8636363636363636,0.7224334600760455,nan,nan
0.7,18,abs,0.7,0.7218045112781954,0.8727272727272727,0.7901234567901235,0.3868339132027101,0.4868944881191301
0.7,18,abs,1,0.753968253968254,0.8636363636363636,0.8050847457627118,0.3817169373549884,0.4593003927934537
0.7,19,none,-,0.8,0.8627450980392157,0.8301886792452831,nan,nan
0.7,19,abs,0.7,0.7058823529411765,0.9411764705882353,0.8067226890756304,0.40331897909883413,0.5073928685553649
0.7,19,abs,1,0.8365384615384616,0.8529411764705882,0.8446601941747574,0.40073817246393023,0.46839556836592333
0.8,10,none,-,0.63,0.8289473684210527,0.715909090909091,nan,nan
0.8,10,abs,0.7,0.6842105263157895,0.8552631578947368,0.760233918128655,0.39213046080191505,0.5226696913703154
0.8,10,abs,1,0.7721518987341772,0.8026315789473685,0.7870967741935484,0.3712939029952866,0.48680701437352786
0.8,11,none,-,0.7361111111111112,0.8153846153846154,0.7737226277372263,nan,nan
0.8,11,abs,0.7,0.7794117647058824,0.8153846153846154,0.7969924812030074,0.39289003499723707,0.4601520224764221
0.8,11,abs,1,0.7857142857142857,0.8461538461538461,0.8148148148148148,0.4084656084656085,0.4964825988305277
0.8,12,none,-,0.8405797101449275,0.8285714285714286,0.8345323741007195,nan,nan
0.8,12,abs,0.7,0.6285714285714286,0.9428571428571428,0.7542857142857143,0.40778210116731517,0.5654361689634316
0.8,12,abs,1,0.5765765765765766,0.9142857142857143,0.7071823204419889,0.40340367597004767,0.5373402897040455
0.8,13,none,-,0.7875,0.8289473684210527,0.8076923076923076,nan,nan
0.8,13,abs,0.7,0.8108108108108109,0.7894736842105263,0.8,0.31555325392715344,0.3729138284859949
0.8,13,abs,1,0.8441558441558441,0.8552631578947368,0.8496732026143792,0.38596771615790315,0.4912296658362813
0.8,14,none,-,0.8024691358024691,0.8552631578947368,0.8280254777070064,nan,nan
0.8,14,abs,0.7,0.8607594936708861,0.8947368421052632,0.8774193548387097,0.3095151953690304,0.3494414622166042
0.8,14,abs,1,0.8333333333333334,0.9210526315789473,0.875,0.36077320446592237,0.4496120233350072
0.8,15,none,-,0.725,0.7837837837837838,0.7532467532467533,nan,nan
0.8,15,abs,0.7,0.8307692307692308,0.7297297297297297,0.7769784172661871,0.3812677388836329,0.4617059185681627
0.8,15,abs,1,0.7397260273972602,0.7297297297297297,0.7346938775510203,0.35854990895547095,0.4236458513822777
0.8,16,none,-,0.7,0.8615384615384616,0.7724137931034483,nan,nan
0.8,16,abs,0.7,0.7272727272727273,0.8615384615384616,0.7887323943661972,0.4070827489481066,0.4891116812478333
0.8,16,abs,1,0.7341772151898734,0.8923076923076924,0.8055555555555556,0.3654812884006703,0.4118769658151515
0.8,17,none,-,0.6966292134831461,0.8378378378378378,0.7607361963190185,nan,nan
0.8,17,abs,0.7,0.8051948051948052,0.8378378378378378,0.8211920529801325,0.41458925882549774,0.4815268465501912
0.8,17,abs,1,0.8289473684210527,0.8513513513513513,0.8400000000000001,0.41991272021981574,0.5111865566007565
0.8,18,none,-,0.734375,0.6527777777777778,0.6911764705882354,nan,nan
0.8,18,abs,0.7,0.7564102564102564,0.8194444444444444,0.7866666666666666,0.39979887947134035,0.4501310027743766
0.8,18,abs,1,0.6847826086956522,0.875,0.7682926829268292,0.42304571274005953,0.4974588451999695
0.8,19,none,-,0.7341772151898734,0.8923076923076924,0.8055555555555556,nan,nan
0.8,19,abs,0.7,0.7283950617283951,0.9076923076923077,0.8082191780821918,0.436531007751938,0.5757478958694264
0.8,19,abs,1,0.6666666666666666,0.8,0.7272727272727272,0.44065934065934065,0.6002306179095972
