seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0,abs,0.5,0.7247706422018348,0.5266666666666666,0.6100386100386099,0.2176332842774557,0.24788694053300117
1,abs,0.5,0.5691056910569106,0.546875,0.5577689243027888,0.2208112494104292,0.26813942957424414
2,abs,0.5,0.6923076923076923,0.48091603053435117,0.5675675675675675,0.23218355106081487,0.2774534040914946
3,abs,0.5,0.6239316239316239,0.49324324324324326,0.5509433962264151,0.2351013045295554,0.3310810343019272
4,abs,0.5,0.626984126984127,0.5851851851851851,0.6053639846743295,0.23272079269010476,0.29509060502689527
