invert_aug,seed,map50,map50_95
True,0,0.5967647569194585,0.27709112100647604
True,1,0.541219196870449,0.25337753303254085
True,2,0.41263667458535597,0.18086780095832103
True,3,0.6575211027689591,0.31780558098516576
True,4,0.6202691716961581,0.27264744448382694
False,0,0.5229520122680784,0.23304268777584877
False,1,0.49753810232687,0.18951577889121363
False,2,0.41948461106718693,0.16744335371298388
False,3,0.6242656785745655,0.3106940886623049
False,4,0.6104873669160704,0.26842128573309043
