invert_aug,seed,map50,map50_95
True,0,0.5556132928915327,0.24042426659307278
True,1,0.5444480394353657,0.22670244841333168
True,2,0.42689660540291263,0.18945640395516017
True,3,0.6244476384132668,0.3190375135532355
True,4,0.6861200320578387,0.3058611749724099
False,0,0.5662106719621668,0.24598116882013898
False,1,0.5521386135603519,0.25581088336652813
False,2,0.4808115624525321,0.20336763512714154
False,3,0.6520232580428955,0.32119819355356327
False,4,0.6455108233799945,0.2937662750023545
