invert_aug,seed,map50,map50_95
True,0,0.5390064639223743,0.24473149796131688
True,1,0.5135002927831434,0.23424202938656963
True,2,0.4665742952828328,0.19545011968282247
True,3,0.6141634630709052,0.3096002096838534
True,4,0.6223346520144385,0.27852661590160566
False,0,0.48674330258866233,0.2004146183463284
False,1,0.37174373936744454,0.1670120397165442
False,2,0.3940289074677476,0.1703732616595399
False,3,0.5443861309531355,0.26150534157186955
False,4,0.46935750159468165,0.2083728861150521
