train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.8,10,none,-,0.9759036144578314,0.7941176470588235,0.8756756756756757,nan,nan
0.8,10,abs,1,0.9468085106382979,0.8725490196078431,0.9081632653061226,0.4408044395831516,0.5326418732856837
0.8,11,none,-,0.9605263157894737,0.7684210526315789,0.8538011695906433,nan,nan
0.8,11,abs,1,0.9,0.8526315789473684,0.8756756756756757,0.4544960391949383,0.5398449395133573
0.8,12,none,-,1.0,0.7659574468085106,0.8674698795180723,nan,nan
0.8,12,abs,1,0.9736842105263158,0.7872340425531915,0.8705882352941177,0.46217436767848213,0.5924688628874719
0.8,13,none,-,0.9841269841269841,0.7209302325581395,0.832214765100671,nan,nan
0.8,13,abs,1,0.8390804597701149,0.8488372093023255,0.8439306358381502,0.4397552456532347,0.5334672227581326
0.8,14,none,-,0.9620253164556962,0.8444444444444444,0.8994082840236687,nan,nan
0.8,14,abs,1,0.9873417721518988,0.8666666666666667,0.9230769230769232,0.45508474576271185,0.4972336115069993
0.8,15,none,-,0.989247311827957,0.8932038834951457,0.9387755102040817,nan,nan
0.8,15,abs,1,0.8584070796460177,0.941747572815534,0.8981481481481481,0.35477092578920466,0.3821950099422793
0.8,16,none,-,0.974025974025974,0.75,0.8474576271186441,nan,nan
0.8,16,abs,1,0.9629629629629629,0.78,0.8618784530386739,0.3788903414623649,0.5415910201554652
0.8,17,none,-,0.9625,0.7857142857142857,0.8651685393258427,nan,nan
0.8,17,abs,1,0.935064935064935,0.7346938775510204,0.822857142857143,0.4338505064076065,0.5949747095164639
0.8,18,none,-,0.9666666666666667,0.7341772151898734,0.8345323741007195,nan,nan
0.8,18,abs,1,0.9538461538461539,0.7848101265822784,0.8611111111111112,0.4176774395492605,0.5779119057669526
0.8,19,none,-,1.0,0.7272727272727273,0.8421052631578948,nan,nan
0.8,19,abs,1,0.9493670886075949,0.7575757575757576,0.8426966292134831,0.44615108704455786,0.6349327387288213
