lambda_size,n_seeds,detection_precision_mean,detection_precision_std,detection_recall_mean,detection_recall_std,mean_match_iou_mean,mean_match_iou_std,mae_x_vertex_mean,mae_x_vertex_std,mae_y_vertex_mean,mae_y_vertex_std,mae_width_mean,mae_width_std,mae_height_mean,mae_height_std,mae_thickness_mean,mae_thickness_std,rmse_x_vertex_mean,rmse_x_vertex_std,rmse_y_vertex_mean,rmse_y_vertex_std,rmse_width_mean,rmse_width_std,rmse_height_mean,rmse_height_std,rmse_thickness_mean,rmse_thickness_std
0.0,10,0.48530898542942397,0.174206216207786,0.5078111206916638,0.10359683092026611,0.27687763750467814,0.03341389476515714,8.208315324226042,1.7741643256780708,9.971099127623082,1.5963761444475937,49.64809207629609,5.517595899008046,53.45297363622285,9.961244974823346,11.825766864961494,3.8549420082231656,11.583078025401374,2.8340632790251084,12.306325686237852,2.1333270881529303,59.30624332123136,6.196993064666035,64.03266976081649,10.598433064345418,15.317567834153985,4.991294360490725
0.1,10,0.56225810890655,0.09437801088525881,0.48271423315745354,0.08778978278637611,0.3287332271539091,0.04761936875089149,9.60283847484472,2.633831064574441,11.976764816965249,2.1624313935703037,29.35013579234819,5.402814229464677,32.93922301495311,4.841770982516091,13.220776916496686,2.383608562878445,14.127500033419299,4.072254196941617,14.21940336159478,2.4942787498007433,36.64144796163272,9.578590477707808,41.417025091132565,7.0847592461100275,16.700157880502633,3.6297374915299274
0.25,10,0.48589100684261977,0.11803050239948476,0.4450305011201935,0.07878872466525384,0.3185937920165691,0.012897508886917089,8.109758433018897,2.1711004681881407,13.208980460786602,1.95440740164187,30.131743035857973,4.880239589116271,33.556838403042185,5.92543128668181,14.142115070504236,2.6900001821454467,11.36100651206066,3.8088735213756673,15.914221179215554,2.685291264209938,37.587482916979624,9.303079466272788,41.95967242176688,8.102982435280554,17.40283798805216,3.441975310574902
0.5,10,0.4867559565722551,0.1352960248418785,0.4660126410945143,0.0702179386867451,0.32310979411692287,0.03305798659593435,9.246407185582825,2.7672650085844492,10.785839116294643,1.3976593075654546,28.294008867639057,4.959703723928926,30.476093888948363,3.2990364037136315,13.932552772146067,2.3102080672385896,12.654436754452238,3.6695504840676643,13.035578624404561,1.9024021287980437,35.26720981737544,8.842786282525436,38.24600806568365,5.504920034010952,17.536369646393617,3.748229104048633
1.0,10,0.5619446434197218,0.13566150371705046,0.4572523986457414,0.06851183370247722,0.3293025406167467,0.03585403098136749,8.97548905478604,2.9160764239467185,12.491866674424438,2.40775701341912,30.218393287649707,5.998108363411006,31.78784121427958,5.238751385775497,15.595203011711714,3.0824467723163944,12.355455266740957,4.835040760951035,14.937187527770343,2.8895785045953666,36.24578887160748,8.373455512121726,39.17366337287597,7.242274290969518,18.841307202810327,4.430719458063864
2.0,10,0.5403329658981773,0.12910788026363573,0.4943353772368974,0.07922753575020704,0.3256327227464423,0.03386261570433194,8.012921017034929,2.492052809668599,12.455670174828558,2.1462602997489615,29.232084040027228,5.819830835461692,32.36906876651638,5.972844120438023,13.887436309290502,2.6642374698658466,11.61417911343074,3.414374868138111,14.856291805016024,2.584225756379124,34.590626555817195,7.5522302408868445,39.209136915223084,7.739666904451332,17.16298156167258,3.881587462899506
3.0,10,0.4940827852307928,0.06751964202767576,0.44472805948742755,0.06665907981673724,0.3271519858856723,0.03401754553016572,8.732926206573607,2.1368242163081748,12.357639525759804,2.1003744737216468,28.96929366191278,5.821744154104071,30.672221819571927,5.059809810274076,14.532173632236413,3.3337549627511804,12.257580789409484,3.1067082034820737,14.398080288335407,2.159202234700095,35.51235578150573,8.696888634193435,38.25915932512412,7.4358746771178135,17.86291838199539,4.445871388966545
5.0,10,0.5577256587109323,0.14333312402476076,0.4885047317649063,0.0842395282006443,0.3162191902409052,0.026214438015858918,8.39864330135465,1.504590218101625,12.897852248762575,2.075057599695833,27.892850380396375,4.844767688220884,32.17195174304552,6.889470605264602,13.75121752151297,3.176776197278854,10.679062171860135,2.035630342300814,15.549318011615402,2.2781580440372746,34.32779456222968,8.833800975395901,40.92368550154975,8.587976116482249,16.960191087550335,3.8427427303870276
10.0,10,0.4620328282828282,0.14923736370172466,0.46284671305397695,0.10520321668112842,0.3345016370150569,0.030365325657579517,8.614539637661343,1.0168946229472444,11.442151572926274,1.6449149458249739,28.214540986884646,3.803832880570862,30.576093620622782,6.537590107736586,13.80144855807664,2.7405663757453373,11.612125061596618,1.629386556125787,13.569635269108028,2.5029485757757057,35.67382232225272,6.590641318548063,39.45500156619135,8.665632660155474,17.105243583050527,3.3533492746402658
