invert_aug,seed,map50,map50_95
True,0,0.5945231482362445,0.2740078001812123
True,1,0.5473514925902904,0.2653539631568593
True,2,0.4139499927962661,0.18639406747582463
True,3,0.688336786260804,0.33981231094360714
True,4,0.6485236669940536,0.29853236711187775
False,0,0.5867687219901387,0.27385091965917097
False,1,0.5314863276024191,0.22895689781189935
False,2,0.43396484274425745,0.17636960052260864
False,3,0.6625634773326881,0.33393446159190543
False,4,0.5829965641738409,0.26762726875692827
