invert_aug,seed,map50,map50_95
True,0,0.6640538370802856,0.33047680122368367
True,1,0.6348061901172903,0.31708367240723595
True,2,0.5630560277395787,0.2425607428272088
False,0,0.7271472337148326,0.34281694956393566
False,1,0.6512803923619308,0.31868646920377264
False,2,0.5761657295966638,0.2661007932633371
