epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.861905,2.78958,4.64073,2.54422,0.00551,0.60331,0.01213,0.00372,2.07228,3.73029,2.07096,0.00022,0.00022,0.00022
2,1.67614,1.93394,3.2563,1.90426,0.00565,0.60331,0.06564,0.01394,1.87002,3.60366,1.91789,0.000455446,0.000455446,0.000455446
3,2.48612,1.74396,2.68833,1.72477,0.00604,0.66942,0.07247,0.02158,1.72004,3.47099,1.69134,0.00068614,0.00068614,0.00068614
4,3.29691,1.67242,2.4327,1.59446,0.50972,0.06612,0.09504,0.02427,1.67728,3.26174,1.688,0.000912082,0.000912082,0.000912082
5,4.11502,1.5988,2.32422,1.63336,0.425,0.06612,0.21644,0.0888,1.66141,2.87623,1.62266,0.00113327,0.00113327,0.00113327
6,4.91911,1.56005,2.10707,1.56007,0.1346,0.19835,0.07138,0.02112,1.83488,3.02281,1.6952,0.00134971,0.00134971,0.00134971
7,5.65172,1.55405,1.96248,1.4841,0.14901,0.27207,0.11895,0.04473,1.80396,2.6929,1.73747,0.0015614,0.0015614,0.0015614
8,6.38942,1.51313,1.87488,1.51477,0.52347,0.37223,0.35827,0.15518,1.92615,2.20862,1.83231,0.00176833,0.00176833,0.00176833
9,7.16398,1.45014,1.74019,1.46524,0.63714,0.43802,0.48677,0.20626,1.807,1.8236,1.72337,0.0018416,0.0018416,0.0018416
10,7.92773,1.49973,1.64909,1.50407,0.68689,0.41322,0.45841,0.20133,1.90317,1.874,1.76674,0.0018218,0.0018218,0.0018218
11,8.63197,1.44062,1.56319,1.45251,0.56341,0.42662,0.44437,0.20088,1.82063,1.92996,1.69446,0.001802,0.001802,0.001802
12,9.32279,1.44384,1.54444,1.42823,0.55625,0.47934,0.43066,0.17405,2.00423,1.79605,1.7845,0.0017822,0.0017822,0.0017822
13,10.0193,1.3489,1.46895,1.40098,0.50898,0.40496,0.37704,0.1332,2.12015,2.27279,2.1071,0.0017624,0.0017624,0.0017624
14,10.7184,1.32743,1.44213,1.39168,0.48918,0.47934,0.47452,0.20971,1.79885,1.80504,1.74337,0.0017426,0.0017426,0.0017426
15,11.4614,1.2681,1.26779,1.32611,0.64439,0.4493,0.50712,0.2135,1.98494,1.91044,1.86511,0.0017228,0.0017228,0.0017228
16,12.2253,1.24459,1.18208,1.30509,0.7509,0.49587,0.58921,0.24694,1.93885,1.69937,1.84203,0.001703,0.001703,0.001703
17,13.0052,1.13785,1.10646,1.23819,0.52055,0.55634,0.54032,0.23811,1.88806,1.58858,1.8073,0.0016832,0.0016832,0.0016832
18,13.7366,1.15798,1.09046,1.25603,0.68683,0.42975,0.53167,0.216,2.00071,1.62766,1.93079,0.0016634,0.0016634,0.0016634
19,14.4619,1.13071,1.0116,1.22757,0.69666,0.47934,0.55573,0.24283,1.88689,1.62676,1.8281,0.0016436,0.0016436,0.0016436
20,15.2245,1.0796,0.95864,1.195,0.63237,0.54545,0.56372,0.22897,1.9422,1.4915,1.83821,0.0016238,0.0016238,0.0016238
21,15.9602,1.06886,0.90275,1.16542,0.71801,0.47107,0.54442,0.23585,1.8981,1.83802,1.83671,0.001604,0.001604,0.001604
22,16.6875,0.96988,0.84117,1.1322,0.72972,0.44628,0.54422,0.25121,1.88594,1.54296,1.80818,0.0015842,0.0015842,0.0015842
23,17.4914,0.98463,0.79822,1.1179,0.64018,0.44114,0.50827,0.20359,2.01769,2.06503,1.9009,0.0015644,0.0015644,0.0015644
24,18.239,0.99473,0.80512,1.11069,0.73949,0.49267,0.55062,0.22272,2.03708,1.70025,1.88328,0.0015446,0.0015446,0.0015446
25,18.9549,0.96266,0.8256,1.08245,0.63021,0.4876,0.49837,0.19167,2.08195,1.80384,1.97473,0.0015248,0.0015248,0.0015248
26,19.6956,1.01555,0.79687,1.12948,0.62679,0.39669,0.45494,0.17117,2.11614,2.25349,1.98187,0.001505,0.001505,0.001505
27,20.4147,0.96764,0.7804,1.09253,0.62478,0.45455,0.48005,0.2239,1.93183,1.84623,1.88468,0.0014852,0.0014852,0.0014852
28,21.1351,0.92267,0.73224,1.09574,0.63856,0.44628,0.47664,0.22008,1.99852,1.64063,1.91511,0.0014654,0.0014654,0.0014654
29,21.8609,0.87776,0.69729,1.06909,0.75324,0.54545,0.59324,0.25664,2.03501,1.51841,1.9275,0.0014456,0.0014456,0.0014456
30,22.6342,0.83978,0.65579,1.02919,0.79568,0.5124,0.57244,0.25355,1.94863,1.71093,1.84082,0.0014258,0.0014258,0.0014258
31,23.3517,0.82708,0.65615,1.02214,0.70468,0.55372,0.5948,0.25045,1.98999,1.46413,1.92926,0.001406,0.001406,0.001406
32,24.0589,0.77761,0.62013,0.99218,0.71469,0.49587,0.58497,0.23913,2.08236,1.57508,2.03648,0.0013862,0.0013862,0.0013862
33,24.7946,0.8013,0.6149,1.01018,0.65038,0.52893,0.57555,0.23678,2.04684,1.54541,1.93532,0.0013664,0.0013664,0.0013664
34,25.5082,0.79659,0.60744,1.0036,0.70352,0.52893,0.56056,0.2412,1.97771,1.60237,1.90986,0.0013466,0.0013466,0.0013466
35,26.202,0.7605,0.56747,0.98671,0.59661,0.50413,0.51227,0.22935,1.94785,1.62573,1.91962,0.0013268,0.0013268,0.0013268
36,26.89,0.74135,0.59736,0.97451,0.71002,0.47934,0.57502,0.2434,1.91552,1.66751,1.86099,0.001307,0.001307,0.001307
37,27.5716,0.76542,0.58174,0.9907,0.64189,0.52893,0.54247,0.23453,1.95065,1.82891,1.86793,0.0012872,0.0012872,0.0012872
38,28.2571,0.75079,0.60375,0.98563,0.725,0.47107,0.57669,0.25071,1.96073,1.52166,1.88392,0.0012674,0.0012674,0.0012674
39,29.0003,0.70384,0.54692,0.95904,0.73835,0.47934,0.58758,0.24085,1.98005,1.88639,1.96297,0.0012476,0.0012476,0.0012476
40,29.7314,0.7008,0.55839,0.96975,0.77218,0.50413,0.61806,0.26795,1.96499,1.51575,1.87703,0.0012278,0.0012278,0.0012278
41,30.5113,0.66722,0.51605,0.95045,0.56693,0.38843,0.42094,0.17944,2.02246,2.48691,1.95975,0.001208,0.001208,0.001208
