invert_aug,seed,map50,map50_95
True,0,0.5610165149044394,0.24723441102465737
True,1,0.5623560123968259,0.2672535763427436
True,2,0.44201070310416657,0.2101473951851515
True,3,0.6771331663771873,0.355407032705315
True,4,0.6590402877896512,0.31104791946015775
False,0,0.6394755390607147,0.28980968028613685
False,1,0.5473790787469331,0.24961056504443896
False,2,0.49372583047792684,0.2168011182362434
False,3,0.6778490744689489,0.3402176393515795
False,4,0.6256420764856446,0.27995103256793696
