train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.8,10,none,-,0.7168141592920354,0.7941176470588235,0.7534883720930233,nan,nan
0.8,10,abs,0.7,0.9120879120879121,0.8137254901960784,0.8601036269430051,0.23492926150209978,0.29790739236341324
0.8,11,none,-,0.9861111111111112,0.7473684210526316,0.8502994011976047,nan,nan
0.8,11,abs,0.7,0.8,0.7578947368421053,0.7783783783783784,0.2740558194380958,0.34584481968364167
0.8,12,none,-,0.8985507246376812,0.6595744680851063,0.7607361963190185,nan,nan
0.8,12,abs,0.7,0.8846153846153846,0.7340425531914894,0.8023255813953488,0.2844868873633949,0.37492699057070744
0.8,13,none,-,0.9117647058823529,0.7209302325581395,0.8051948051948051,nan,nan
0.8,13,abs,0.7,0.9538461538461539,0.7209302325581395,0.8211920529801324,0.2952954737204853,0.3843829309094757
0.8,14,none,-,0.6814159292035398,0.8555555555555555,0.7586206896551723,nan,nan
0.8,14,abs,0.7,0.8314606741573034,0.8222222222222222,0.8268156424581005,0.23657491060020716,0.29391170807139133
0.8,15,none,-,0.8842105263157894,0.8155339805825242,0.8484848484848484,nan,nan
0.8,15,abs,0.7,0.9545454545454546,0.8155339805825242,0.8795811518324607,0.2663206878722304,0.3703320869972231
0.8,16,none,-,0.9240506329113924,0.73,0.8156424581005587,nan,nan
0.8,16,abs,0.7,0.8961038961038961,0.69,0.7796610169491525,0.23407128668733898,0.27986409977893345
0.8,17,none,-,0.25287356321839083,0.673469387755102,0.36768802228412256,nan,nan
0.8,17,abs,0.7,0.8472222222222222,0.6224489795918368,0.7176470588235294,0.2806438764851318,0.372235489779996
0.8,18,none,-,0.5048543689320388,0.6582278481012658,0.5714285714285714,nan,nan
0.8,18,abs,0.7,0.9047619047619048,0.7215189873417721,0.8028169014084506,0.2536909644132822,0.3064574724809814
0.8,19,none,-,0.3901098901098901,0.7171717171717171,0.505338078291815,nan,nan
0.8,19,abs,0.7,0.8433734939759037,0.7070707070707071,0.7692307692307693,0.2907294034225804,0.37401086185497073
