train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.5,0,none,-,0.6205357142857143,0.5815899581589958,0.6004319654427646,nan,nan
0.5,0,abs,0.3,0.3904761904761905,0.5146443514644351,0.4440433212996389,0.2772589070285193,0.37025049911770425
0.5,0,abs,0.5,0.5949367088607594,0.5899581589958159,0.592436974789916,0.2920476719553955,0.35225795404866905
0.5,0,abs,1,0.48220064724919093,0.6234309623430963,0.5437956204379562,0.3223749077139251,0.4158377882796132
0.5,0,abs,3,0.2077922077922078,0.6694560669456067,0.31714568880079286,0.33531744019793747,0.4338101608253078
0.5,0,abs,5,0.196405648267009,0.6401673640167364,0.3005893909626719,0.3492504617393046,0.45872407449946206
0.5,1,none,-,0.4977168949771689,0.47391304347826085,0.48552338530066813,nan,nan
0.5,1,abs,0.3,0.5203252032520326,0.5565217391304348,0.5378151260504203,0.21753764709027876,0.2560905367773691
0.5,1,abs,0.5,0.44745762711864406,0.5739130434782609,0.5028571428571428,0.2730210674944821,0.350835749776411
0.5,1,abs,1,0.18154761904761904,0.5304347826086957,0.270509977827051,0.23690140155156472,0.2695770778399069
0.5,1,abs,3,0.29014598540145986,0.691304347826087,0.4087403598971722,0.30311253084193474,0.3689454101258889
0.5,1,abs,5,0.3521739130434783,0.7043478260869566,0.46956521739130436,0.33488792773571124,0.4714469920441947
0.5,2,none,-,0.6134020618556701,0.5242290748898678,0.5653206650831354,nan,nan
0.5,2,abs,0.3,0.40594059405940597,0.7224669603524229,0.5198098256735341,0.26110421295691194,0.33305075821009983
0.5,2,abs,0.5,0.6805555555555556,0.6475770925110133,0.6636568848758465,0.2591059476203714,0.30855265038998525
0.5,2,abs,1,0.7315789473684211,0.6123348017621145,0.6666666666666667,0.26742402744609145,0.30557862781121686
0.5,2,abs,3,0.3747323340471092,0.7709251101321586,0.5043227665706053,0.31629673779591794,0.37840051965782073
0.5,2,abs,5,0.5443037974683544,0.7577092511013216,0.6335174953959485,0.19518482647877386,0.2098659881272733
0.5,3,none,-,0.4429530201342282,0.5714285714285714,0.499054820415879,nan,nan
0.5,3,abs,0.3,0.555045871559633,0.5238095238095238,0.5389755011135858,0.256372043363538,0.31126495709666496
0.5,3,abs,0.5,0.5897435897435898,0.49783549783549785,0.539906103286385,0.2804557635637106,0.38141281750931105
0.5,3,abs,1,0.2682926829268293,0.6666666666666666,0.3826086956521739,0.2660605865395455,0.3279506454413318
0.5,3,abs,3,0.4397590361445783,0.6320346320346321,0.5186500888099467,0.2995529881608565,0.4489529375194507
0.5,3,abs,5,0.5068493150684932,0.6406926406926406,0.5659655831739963,0.32086576084619683,0.4016012736819729
0.5,4,none,-,0.5797872340425532,0.47391304347826085,0.521531100478469,nan,nan
0.5,4,abs,0.3,0.6820809248554913,0.5130434782608696,0.5856079404466501,0.27504423768479935,0.35458016162738204
0.5,4,abs,0.5,0.26573426573426573,0.6608695652173913,0.3790523690773067,0.25287958115183246,0.30825236037071013
0.5,4,abs,1,0.46153846153846156,0.6260869565217392,0.5313653136531366,0.273803011726241,0.29971626303662924
0.5,4,abs,3,0.5836575875486382,0.6521739130434783,0.6160164271047228,0.20391493323975665,0.21248752225871098
0.5,4,abs,5,0.6639344262295082,0.7043478260869566,0.6835443037974683,0.2801161526856253,0.3174165171284858
0.5,5,none,-,0.6347305389221557,0.4435146443514644,0.522167487684729,nan,nan
0.5,5,abs,0.3,0.6666666666666666,0.5857740585774058,0.623608017817372,0.28615000622717235,0.36146668158026685
0.5,5,abs,0.5,0.7588235294117647,0.5397489539748954,0.6308068459657702,0.3006092384390491,0.3756466296999745
0.5,5,abs,1,0.6333333333333333,0.6359832635983264,0.6346555323590815,0.31082892522240924,0.3596655495352094
0.5,5,abs,3,0.6061776061776062,0.6569037656903766,0.6305220883534136,0.3563264102145412,0.4667978355302149
0.5,5,abs,5,0.265139116202946,0.6778242677824268,0.3811764705882353,0.34706261692016316,0.4184748661948315
0.5,6,none,-,0.15601023017902813,0.5350877192982456,0.24158415841584155,nan,nan
0.5,6,abs,0.3,0.6612021857923497,0.5307017543859649,0.5888077858880778,0.2797181867989969,0.3731016628651814
