train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.8,10,none,-,0.9759036144578314,0.7941176470588235,0.8756756756756757,nan,nan
0.8,10,abs,0.3,0.9680851063829787,0.8921568627450981,0.9285714285714286,0.3589923664122137,0.38890350917608885
0.8,10,abs,0.5,0.9888888888888889,0.8725490196078431,0.9270833333333334,0.3980278265568013,0.470598820835221
0.8,10,abs,0.7,1.0,0.9117647058823529,0.9538461538461539,0.38775592099455053,0.42116323184382054
0.8,10,abs,3,0.9456521739130435,0.8529411764705882,0.8969072164948452,0.4252931820962301,0.5851794743866776
0.8,10,abs,5,0.9029126213592233,0.9117647058823529,0.9073170731707318,0.4443494600675823,0.46563666738984466
0.8,11,none,-,0.9605263157894737,0.7684210526315789,0.8538011695906433,nan,nan
0.8,11,abs,0.3,0.9879518072289156,0.8631578947368421,0.9213483146067416,0.3969865310297795,0.46804471629401373
0.8,11,abs,0.5,0.9594594594594594,0.7473684210526316,0.8402366863905325,0.32251272153009297,0.3375068609940729
0.8,11,abs,0.7,0.9186046511627907,0.8315789473684211,0.8729281767955801,0.44277550667894977,0.5062290293787937
0.8,11,abs,3,1.0,0.8526315789473684,0.9204545454545454,0.4720327622526995,0.5195166794893017
0.8,11,abs,5,0.9285714285714286,0.8210526315789474,0.8715083798882681,0.5181101437359604,0.5921533156323412
0.8,12,none,-,1.0,0.7659574468085106,0.8674698795180723,nan,nan
0.8,12,abs,0.3,1.0,0.7872340425531915,0.880952380952381,0.4127502959798219,0.5936015471298661
0.8,12,abs,0.5,0.7722772277227723,0.8297872340425532,0.7999999999999999,0.40083719058160594,0.5115725544968709
0.8,12,abs,0.7,1.0,0.7978723404255319,0.8875739644970414,0.3602363964737228,0.4161703536880114
0.8,12,abs,3,0.9156626506024096,0.8085106382978723,0.8587570621468926,0.45759834435479957,0.562491841082062
0.8,12,abs,5,0.972972972972973,0.7659574468085106,0.8571428571428571,0.4643560834108697,0.6421106719589305
0.8,13,none,-,0.9841269841269841,0.7209302325581395,0.832214765100671,nan,nan
0.8,13,abs,0.3,0.958904109589041,0.813953488372093,0.880503144654088,0.39426067824899474,0.4853120463778309
0.8,13,abs,0.5,1.0,0.7441860465116279,0.8533333333333333,0.3874633761550597,0.520036287679677
0.8,13,abs,0.7,0.9861111111111112,0.8255813953488372,0.8987341772151899,0.4366743859878013,0.599356240001581
