invert_aug,seed,map50,map50_95
True,0,0.6044574306921343,0.2884502637757627
True,1,0.5440609155796092,0.24722857193246578
True,2,0.483842118045398,0.2155260490280057
False,0,0.664525730044923,0.2984220921554076
False,1,0.5227553539516079,0.2325987762106459
False,2,0.49928239713528033,0.21461156641541348
