invert_aug,seed,map50,map50_95
True,0,0.6308695419745377,0.2805232614397911
True,1,0.5362269842022482,0.2658722554577114
True,2,0.5018218219399576,0.21215251244852204
True,3,0.7818120878824372,0.37789997151971794
True,4,0.6578588591848131,0.30629746983054335
False,0,0.6366869258970286,0.2710506178912197
False,1,0.5509286271157203,0.24605305717359394
False,2,0.48492040557704214,0.22010703969311432
False,3,0.7332102336426097,0.3543678749189062
False,4,0.6763246087594964,0.30837933496725456
