train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.5,10,none,-,0.6234567901234568,0.4225941422594142,0.5037406483790523,nan,nan
0.5,10,abs,1,0.6424242424242425,0.4435146443514644,0.5247524752475248,0.32697878378883016,0.3754584176548391
0.5,11,none,-,0.8916666666666667,0.4385245901639344,0.5879120879120878,nan,nan
0.5,11,abs,1,0.9014084507042254,0.5245901639344263,0.6632124352331606,0.3136416197642365,0.35805451865441457
0.5,12,none,-,0.896,0.5022421524663677,0.6436781609195402,nan,nan
0.5,12,abs,1,0.8702290076335878,0.5112107623318386,0.6440677966101696,0.3124345886335229,0.37952344932814297
0.5,13,none,-,0.6421568627450981,0.5848214285714286,0.6121495327102803,nan,nan
0.5,13,abs,1,0.1509433962264151,0.5357142857142857,0.2355250245338567,0.2751564546052538,0.4353425026571699
0.5,14,none,-,0.9230769230769231,0.36681222707423583,0.525,nan,nan
0.5,14,abs,1,0.7290322580645161,0.49344978165938863,0.5885416666666666,0.2721084271364231,0.30940555689170895
0.5,15,none,-,0.7222222222222222,0.37916666666666665,0.4972677595628416,nan,nan
0.5,15,abs,1,0.832258064516129,0.5375,0.6531645569620254,0.32583135406509356,0.42971979940321836
0.5,16,none,-,0.8508771929824561,0.39271255060728744,0.5373961218836565,nan,nan
0.5,16,abs,1,0.8629032258064516,0.4331983805668016,0.5768194070080863,0.21086733011309627,0.26736602318308117
0.5,17,none,-,0.8991596638655462,0.45147679324894513,0.601123595505618,nan,nan
0.5,17,abs,1,0.21311475409836064,0.6582278481012658,0.32198142414860675,0.244273651713741,0.3009152046516773
0.5,18,none,-,0.9052631578947369,0.38565022421524664,0.5408805031446542,nan,nan
0.5,18,abs,1,0.9009009009009009,0.4484304932735426,0.5988023952095809,0.29973512019815873,0.3335853501243048
0.5,19,none,-,0.9318181818181818,0.33884297520661155,0.496969696969697,nan,nan
0.5,19,abs,1,0.8934426229508197,0.45041322314049587,0.5989010989010989,0.1722190989790465,0.1972866136369058
0.6,10,none,-,0.875,0.5440414507772021,0.6709265175718849,nan,nan
