epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,0.908924,2.70927,4.56648,2.51329,0.00605,0.67797,0.00807,0.00294,2.00001,3.54927,1.81119,0.00022,0.00022,0.00022
2,1.73891,1.95313,3.16189,1.94584,0.00508,0.57627,0.05511,0.01675,1.82303,3.49493,1.77409,0.000455446,0.000455446,0.000455446
3,2.57009,1.66124,2.67977,1.65395,0.00509,0.59322,0.04489,0.02194,1.84608,3.38539,1.80555,0.00068614,0.00068614,0.00068614
4,3.42008,1.57161,2.33496,1.49433,0.59261,0.04944,0.09851,0.03671,1.76055,3.16521,1.66485,0.000912082,0.000912082,0.000912082
5,4.23496,1.53047,2.20893,1.47681,0.46229,0.19492,0.18923,0.0741,1.83279,2.77464,1.66746,0.00113327,0.00113327,0.00113327
6,5.03955,1.41417,1.90266,1.40379,0.72898,0.26271,0.32706,0.12743,1.94997,2.62015,1.87083,0.00134971,0.00134971,0.00134971
7,5.82053,1.34736,1.67505,1.32268,0.64025,0.33183,0.33114,0.13458,1.80126,2.39936,1.65931,0.0015614,0.0015614,0.0015614
8,6.62787,1.27646,1.45578,1.27346,0.51845,0.40678,0.38068,0.15144,1.94938,1.9242,1.74079,0.00176833,0.00176833,0.00176833
9,7.44352,1.15788,1.33566,1.16991,0.66051,0.38136,0.40083,0.17547,1.89288,1.97892,1.69839,0.0018416,0.0018416,0.0018416
10,8.23505,1.07811,1.19726,1.13595,0.46126,0.31356,0.28173,0.10793,2.00558,2.73429,1.74391,0.0018218,0.0018218,0.0018218
11,8.97898,1.20661,1.24468,1.21308,0.60985,0.36441,0.33901,0.11358,2.20039,1.84891,2.08004,0.001802,0.001802,0.001802
12,9.68555,1.06016,1.13138,1.14935,0.47771,0.34882,0.29837,0.12836,2.13029,2.12264,1.88425,0.0017822,0.0017822,0.0017822
13,10.4108,1.00221,1.04424,1.08694,0.50656,0.44371,0.40578,0.1386,2.24255,1.73389,2.0487,0.0017624,0.0017624,0.0017624
14,11.1555,0.92269,0.9519,1.06846,0.52311,0.36441,0.34383,0.12354,2.08803,1.92834,1.96849,0.0017426,0.0017426,0.0017426
15,11.8686,0.8478,0.88489,0.99585,0.52343,0.35372,0.33641,0.11976,2.0875,2.03033,1.92425,0.0017228,0.0017228,0.0017228
16,12.5908,0.79614,0.83624,0.98634,0.58132,0.41525,0.36198,0.14276,1.96947,1.83239,1.85348,0.001703,0.001703,0.001703
17,13.2957,0.76408,0.76973,0.96666,0.66009,0.39831,0.4373,0.15164,2.04706,1.70625,1.9562,0.0016832,0.0016832,0.0016832
