invert_aug,seed,map50,map50_95
True,0,0.6765896707611524,0.29770364622161494
True,1,0.5567101601924407,0.2441741719288582
True,2,0.509510693255142,0.22918231555132706
True,3,0.7901041871197882,0.3870510520057735
True,4,0.7302562134468762,0.3292119576278354
False,0,0.6257628273971437,0.2908973462040262
False,1,0.5212772795430384,0.24905842875844147
False,2,0.5177846436933159,0.2454990718243842
False,3,0.7424497146051076,0.3559382307021505
False,4,0.7088439162034104,0.313654581598525
