invert_aug,seed,map50,map50_95
True,0,0.5822485470527283,0.27384473466482084
True,1,0.5086997278275164,0.22902591588710117
True,2,0.4062351186541174,0.18271214897759086
True,3,0.6314335179549065,0.33207550893162424
True,4,0.6197597215399391,0.26281999167502856
False,0,0.5918445394055847,0.264451850312259
False,1,0.45600623575298205,0.21192573440968188
False,2,0.4146721514034583,0.18355559875094857
False,3,0.6808429413943098,0.34089662466673737
False,4,0.5497192481490947,0.23038381963832996
