train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.7,10,none,-,0.7956204379562044,0.7465753424657534,0.7703180212014135,nan,nan
0.7,10,abs,1,0.7062146892655368,0.8561643835616438,0.7739938080495357,0.35706098067780667,0.430751619793653
0.7,11,none,-,0.7795275590551181,0.7071428571428572,0.7415730337078652,nan,nan
0.7,11,abs,1,0.19157894736842104,0.65,0.29593495934959346,0.27072309706080677,0.35994873223363133
0.7,12,none,-,0.2025586353944563,0.6643356643356644,0.3104575163398693,nan,nan
0.7,12,abs,1,0.5924170616113744,0.8741258741258742,0.7062146892655368,0.3290210611675723,0.48994244338865295
0.7,13,none,-,0.6163522012578616,0.7480916030534351,0.6758620689655173,nan,nan
0.7,13,abs,1,0.2482598607888631,0.816793893129771,0.3807829181494662,0.28959590429723925,0.46062435236501886
0.7,14,none,-,0.6934306569343066,0.7089552238805971,0.7011070110701108,nan,nan
0.7,14,abs,1,0.6319018404907976,0.7686567164179104,0.6936026936026937,0.3084841926710145,0.4035290494144551
0.7,15,none,-,0.37222222222222223,0.8701298701298701,0.5214007782101168,nan,nan
0.7,15,abs,1,0.4452054794520548,0.8441558441558441,0.5829596412556054,0.26853889082994176,0.3447020266793276
0.7,16,none,-,0.6219512195121951,0.6891891891891891,0.6538461538461539,nan,nan
0.7,16,abs,1,0.6547619047619048,0.7432432432432432,0.6962025316455696,0.32725054969746575,0.4387146496075265
0.7,17,none,-,0.6967741935483871,0.7552447552447552,0.7248322147651006,nan,nan
0.7,17,abs,1,0.6748466257668712,0.7692307692307693,0.7189542483660132,0.3182189481069433,0.372425445736582
0.7,18,none,-,0.8157894736842105,0.7265625,0.7685950413223139,nan,nan
0.7,18,abs,1,0.6666666666666666,0.75,0.7058823529411765,0.308569018377084,0.38365177207433204
0.7,19,none,-,0.5062761506276151,0.7908496732026143,0.6173469387755102,nan,nan
0.7,19,abs,1,0.6720430107526881,0.8169934640522876,0.7374631268436578,0.3476851138782587,0.4690932827373778
