train_frac,seed,config,lam_att,bbox_P,bbox_R,bbox_F1,attn_band_iou,attn_gap
0.8,10,abs,0.1,0.9111111111111111,0.803921568627451,0.8541666666666666,0.2903674738464254,0.3345123672261252
0.8,10,abs,0.7,0.96875,0.9117647058823529,0.9393939393939394,0.3905737392233158,0.4772855235860334
0.8,10,abs,10,0.94,0.9215686274509803,0.9306930693069307,0.4001874860974292,0.4231657513018945
0.8,11,abs,0.1,0.967032967032967,0.9263157894736842,0.946236559139785,0.28590509973942935,0.32660890159557665
0.8,11,abs,0.7,0.9263157894736842,0.9263157894736842,0.9263157894736842,0.38977797416636245,0.4917227147980743
0.8,11,abs,10,0.8865979381443299,0.9052631578947369,0.8958333333333333,0.44999530104630037,0.5022595029759912
0.8,12,abs,0.1,0.8876404494382022,0.8404255319148937,0.8633879781420766,0.30334969517661825,0.46229049247053877
0.8,12,abs,0.7,0.9761904761904762,0.8723404255319149,0.9213483146067415,0.35526481923509357,0.5461241195333145
0.8,12,abs,10,0.9166666666666666,0.8191489361702128,0.8651685393258427,0.39559121829857335,0.6232229211766804
0.8,13,abs,0.1,0.95,0.8837209302325582,0.9156626506024096,0.31211519108198077,0.4261675693966921
0.8,13,abs,0.7,0.9111111111111111,0.9534883720930233,0.9318181818181819,0.3764999734908956,0.4769388854518414
0.8,13,abs,10,0.9120879120879121,0.9651162790697675,0.9378531073446328,0.43891323057663717,0.5198618461274439
0.8,14,abs,0.1,0.875,0.8555555555555555,0.8651685393258427,0.29050613365923533,0.36643478274709196
0.8,14,abs,0.7,0.8876404494382022,0.8777777777777778,0.88268156424581,0.36209788296945744,0.44665478663227987
0.8,14,abs,10,0.7407407407407407,0.8888888888888888,0.808080808080808,0.4359997817155598,0.48734992928029897
0.8,15,abs,0.1,0.15457413249211358,0.47572815533980584,0.23333333333333334,0.18073216007848952,0.22138563604676165
0.8,15,abs,0.7,0.9223300970873787,0.9223300970873787,0.9223300970873787,0.3673959352470562,0.42092924854114244
0.8,15,abs,10,0.9519230769230769,0.9611650485436893,0.9565217391304348,0.4492684618994824,0.5385902831221756
0.8,16,abs,0.1,0.23202614379084968,0.71,0.34975369458128075,0.16897557537831084,0.20268172365467763
0.8,16,abs,0.7,0.9772727272727273,0.86,0.9148936170212766,0.3559986627850288,0.38860562498848594
0.8,16,abs,10,0.8947368421052632,0.85,0.8717948717948718,0.4096108459444583,0.4500652095912301
0.8,17,abs,0.1,0.8977272727272727,0.8061224489795918,0.849462365591398,0.2355072157809848,0.2651867028871493
0.8,17,abs,0.7,0.8936170212765957,0.8571428571428571,0.875,0.34280397022332504,0.40489621350207017
0.8,17,abs,10,0.9565217391304348,0.8979591836734694,0.9263157894736843,0.452490803666064,0.5685368120730345
0.8,18,abs,0.1,0.8615384615384616,0.7088607594936709,0.7777777777777778,0.2621018810244252,0.3066503450178379
0.8,18,abs,0.7,0.7127659574468085,0.8481012658227848,0.7745664739884393,0.29542012826778163,0.3571382410905605
0.8,18,abs,10,0.8607594936708861,0.8607594936708861,0.8607594936708861,0.30845418326693225,0.35041806725822094
0.8,19,abs,0.1,0.5,0.8383838383838383,0.6264150943396227,0.23566371791522028,0.28801480623789955
0.8,19,abs,0.7,0.9647058823529412,0.8282828282828283,0.8913043478260869,0.3508721501943995,0.3624226150614771
0.8,19,abs,10,0.8762886597938144,0.8585858585858586,0.8673469387755102,0.41694409600976373,0.5088666903620978
